year,fire_name,acres,county,latitude,longitude
2005,1,0.1,Plumas,40.03694444,-121.00583333
2004,2,0.25,El Dorado,38.93305556,-120.40444444
2004,3,0.1,El Dorado,38.98416667,-120.73555556
2004,4,0.1,Alpine,38.55916667,-119.91333333
2004,5,0.1,Alpine,38.55916667,-119.93305556
2004,6,0.1,Amador,38.63527778,-120.10361111
2004,7,0.1,El Dorado,38.68833333,-120.15333333
2005,8,0.8,Shasta,40.96805556,-122.43388889
2005,9,1.0,Siskiyou,41.23361111,-122.28333333
2004,10,0.1,Amador,38.54833333,-120.14916667
2004,11,0.1,El Dorado,38.69166667,-120.15972222
2004,12,0.1,Amador,38.5275,-120.10611111
2004,13,0.1,El Dorado,38.78666667,-120.19333333
2004,14,6.0,Calaveras,38.43333333,-120.51
2004,15,0.2,El Dorado,38.67583333,-120.27972222
2004,16,0.1,El Dorado,38.56416667,-120.54222222
2004,17,16823.0,Amador,38.52333333,-120.21166667
2004,18,7700.0,El Dorado,38.78,-120.26
2004,19,0.1,El Dorado,38.945,-120.41166667
2005,78,0.1,Humboldt,41.03722222,-123.53305556
2005,89,0.1,Los Angeles,34.17444444,-117.765
2005,90,0.5,Los Angeles,34.15388889,-117.84111111
2005,92,0.1,El Dorado,38.98388889,-120.8025
2005,97,0.1,Alpine,38.70027778,-119.84055556
2005,98,0.01,Mono,38.45361111,-119.45861111
2005,107,0.1,Riverside,33.66666667,-117.37638889
2005,108,0.1,Mono,38.35361111,-119.37805556
2005,111,10.0,Riverside,33.71888889,-117.43361111
2005,112,0.1,Fresno,37.04416667,-119.34388889
2005,135,0.5,Alpine,38.83972222,-119.88638889
2005,150,0.1,Kern,35.76888889,-118.43527778
2005,153,0.1,Mono,38.22666667,-119.34666667
2005,156,0.1,Mono,38.16888889,-119.31694444
2005,158,3.0,Ventura,34.74833333,-119.41027778
2005,159,0.1,Monterey,35.88361111,-121.45694444
2005,160,0.1,Monterey,36.21805556,-121.49916667
2005,161,0.1,Monterey,36.44833333,-121.58277778
2005,162,0.5,Mono,38.29444444,-119.54
2005,163,0.1,Mono,38.22222222,-119.38694444
2005,164,0.1,Mono,38.3575,-119.36111111
2005,167,0.1,Mono,37.53055556,-118.62722222
2005,168,0.1,Mono,37.515,-118.59833333
2005,174,2.0,Tuolumne,37.94027778,-120.12166667
2005,175,0.1,Alpine,38.76388889,-119.85388889
2005,181,4.2,Santa Barbara,34.46666667,-119.82833333
2005,182,90.0,San Luis Obispo,35.13583333,-120.0025
2005,183,0.1,Kern,34.855,-119.07388889
2005,184,0.1,Santa Barbara,34.49638889,-119.85111111
2005,185,0.3,Monterey,36.2425,-121.55111111
2005,186,0.1,Monterey,36.2425,-121.54805556
2005,187,1.0,Ventura,34.47138889,-119.195
2005,207,0.3,Kern,35.63833333,-118.28111111
2005,211,0.25,Kern,35.64694444,-118.46361111
2005,214,0.25,Kern,35.66305556,-118.44361111
2005,215,1.1,Kern,35.70222222,-118.45361111
2005,216,0.25,Alpine,38.65861111,-119.75138889
2005,218,0.1,Kern,35.67861111,-118.40944444
2005,221,0.25,Kern,35.64972222,-118.41638889
2005,222,0.1,Alpine,38.67055556,-119.76722222
2005,223,0.1,Kern,35.695,-118.46027778
2005,225,2.5,Kern,35.64138889,-118.33666667
2005,227,0.1,Mono,38.35,-119.35
2005,228,0.1,Mono,38.29888889,-119.56527778
2005,229,2.1,Kern,35.68166667,-118.45888889
2005,230,0.1,Mono,38.05444444,-119.25194444
2005,233,0.1,Kern,35.45805556,-118.78305556
2005,234,89.0,Mono,38.57361111,-119.55472222
2005,236,0.1,Kern,35.46444444,-118.75638889
2005,237,0.1,Mono,38.35111111,-119.32722222
2005,238,0.1,Mono,38.35027778,-119.33083333
2005,239,0.1,Mono,38.34444444,-119.33333333
2005,330,0.25,Alpine,38.76583333,-119.88777778
2005,358,0.1,Los Angeles,34.16222222,-117.68166667
2005,376,0.1,Los Angeles,34.24222222,-117.85583333
2005,382,0.1,Los Angeles,34.22388889,-117.6675
2005,387,0.1,El Dorado,38.89694444,-120.7825
2005,389,0.1,Los Angeles,34.12222222,-117.75055556
2005,396,0.1,Tulare,35.88638889,-118.46111111
2005,398,0.1,San Bernardino,34.25,-117.63666667
2005,399,0.1,Kern,35.76805556,-118.43611111
2005,403,0.1,Los Angeles,34.16805556,-117.76861111
2005,404,0.1,Los Angeles,34.15166667,-117.74361111
2005,406,2.3,Plumas,39.81722222,-120.45111111
2005,414,0.1,San Diego,32.82027778,-116.58972222
2005,415,0.2,Los Angeles,34.18638889,-117.87138889
2005,418,0.1,San Diego,32.73472222,-116.68472222
2005,419,0.1,Ventura,34.68694444,-119.10805556
2005,459,8.0,Lake,39.11222222,-122.81666667
2005,461,0.1,Lassen,40.42666667,-121.04944444
2005,473,0.1,Alpine,38.79083333,-119.85972222
2005,513,0.1,Alpine,38.68,-119.63583333
2005,514,0.1,Alpine,38.61194444,-119.67833333
2005,521,0.1,Lassen,40.65166667,-120.77666667
2005,525,0.01,Lassen,40.41666667,-121.05
2005,526,2.0,Tehama,39.9875,-121.78638889
2005,551,0.1,Alpine,38.60222222,-119.72194444
2005,556,1149.0,Kern,35.68805556,-118.43833333
2005,557,0.1,Tulare,35.82722222,-118.21027778
2005,558,0.3,Tulare,35.96555556,-118.3175
2005,562,0.1,Tulare,36.04472222,-118.15722222
2005,566,0.2,Butte,39.57972222,-121.12527778
2005,584,0.1,Ventura,34.78166667,-119.14833333
2005,601,0.3,Kern,35.47638889,-118.72111111
2005,604,0.1,Los Angeles,34.22888889,-117.76833333
2005,605,0.5,Kern,35.64833333,-118.45666667
2005,606,69.0,Kern,35.65222222,-118.35666667
2005,608,3.7,Kern,35.74722222,-118.42194444
2005,664,0.1,Alpine,38.58333333,-119.83
2005,679,0.25,Mono,38.30888889,-119.54277778
2005,694,0.1,Mono,38.30444444,-119.26388889
2005,699,0.1,Mono,38.25194444,-119.12444444
2005,706,0.1,Mono,38.24611111,-119.33138889
2005,708,0.1,Mono,38.21305556,-119.31027778
2005,727,0.1,Alpine,38.74805556,-119.93944444
2005,733,27.9,Kern,35.6575,-118.04555556
2005,813,0.1,Tulare,35.94722222,-118.29055556
2005,814,0.1,Tulare,36.05361111,-118.19333333
2005,819,0.1,Tulare,36.04888889,-118.15472222
2005,824,0.1,Tulare,36.06111111,-118.23277778
2005,826,0.1,Tulare,36.09,-118.17027778
2005,828,0.1,Tulare,35.92638889,-118.31666667
2005,829,0.1,Kern,35.67555556,-118.11361111
2005,836,0.5,Kern,35.74916667,-118.36527778
2005,866,0.25,Mono,37.60027778,-118.64111111
2005,867,0.25,Alpine,38.705,-119.82388889
2005,868,0.1,Mono,38.17888889,-119.32916667
2005,870,0.25,Mono,37.61138889,-118.61027778
2005,929,0.1,Fresno,36.70583333,-118.99805556
2005,1012,1.0,Tuolumne,38.13416667,-120.13555556
2005,1013,0.1,Humboldt,41.21138889,-123.65583333
2005,1058,0.1,Sierra,39.68972222,-120.71722222
2005,1063,0.1,Tuolumne,38.00833333,-120.15388889
2005,1065,3.0,Ventura,34.47944444,-118.76861111
2005,1086,7.0,Tulare,36.1375,-118.74333333
2005,1088,0.1,Tulare,36.13,-118.53805556
2005,1091,11.5,Tulare,36.15944444,-118.7175
2005,1093,6.75,Tulare,36.29972222,-118.42083333
2005,1095,22.0,Tulare,36.15916667,-118.7125
2005,1096,0.1,San Diego,33.13138889,-116.88861111
2005,1113,12.0,Mono,37.55694444,-118.66138889
2005,1219,0.2,San Diego,33.10833333,-116.87777778
2005,1220,0.2,San Diego,33.12722222,-116.86805556
2005,1296,2.0,San Diego,33.11083333,-116.84722222
2005,1322,0.1,Shasta,40.75111111,-121.80416667
2005,1323,0.1,San Diego,32.68305556,-116.50722222
2005,1325,0.1,San Diego,32.71138889,-116.55694444
2005,1327,0.1,San Diego,32.71388889,-116.58694444
2005,1329,0.5,Plumas,39.87222222,-121.1475
2005,1330,0.1,San Diego,32.8175,-116.52722222
2005,1331,0.2,San Diego,32.83666667,-116.73388889
2005,1332,0.1,Plumas,39.96222222,-120.90388889
2005,1341,0.2,San Diego,32.82,-116.54666667
2005,1344,0.1,Santa Barbara,34.78055556,-119.46833333
2005,1348,0.1,San Diego,32.91916667,-116.50333333
2005,1349,4.0,Monterey,36.23083333,-121.45027778
2005,1350,0.5,San Diego,32.83388889,-116.73027778
2005,1359,70.0,San Diego,33.345,-116.99277778
2005,1361,3.0,San Diego,33.32222222,-116.96527778
2005,1363,0.1,San Diego,33.275,-116.83333333
2005,1365,1.0,San Diego,33.325,-116.96111111
2005,1366,10.0,San Diego,33.34027778,-116.98805556
2005,1367,0.1,San Diego,33.34444444,-116.71305556
2005,1371,12.0,San Diego,32.68277778,-116.63416667
2005,1376,0.1,San Diego,32.7375,-116.39361111
2005,1384,0.1,Placer,39.11555556,-120.77944444
2005,1385,0.6,San Diego,32.77027778,-116.45833333
2005,1430,1.0,Plumas,40.05694444,-120.70666667
2005,1460,0.1,Plumas,40.00472222,-121.26055556
2005,1473,0.1,Riverside,33.43277778,-116.86027778
2005,1476,5.0,San Diego,33.13277778,-116.79138889
2005,1478,6.0,Riverside,33.61166667,-116.87194444
2005,1493,0.25,Modoc,41.91166667,-120.89972222
2005,1501,0.75,Trinity,40.47111111,-123.50944444
2005,1502,0.1,Trinity,40.8875,-123.50694444
2005,1503,0.1,Trinity,40.16111111,-123.15972222
2005,1513,0.1,San Diego,32.71444444,-116.46
2005,1514,124.0,San Diego,32.68194444,-116.64
2005,1550,0.5,Inyo,37.12638889,-118.38305556
2005,1637,0.25,Plumas,39.94055556,-121.03361111
2005,1720,0.1,Mono,37.73,-118.9475
2005,1788,0.1,Plumas,39.95166667,-120.91444444
2005,1806,0.1,Tehama,40.28083333,-121.57388889
2005,1807,0.1,Plumas,40.09305556,-120.91
2005,1898,0.3,El Dorado,38.95833333,-120.72166667
2005,1910,0.1,El Dorado,38.90138889,-120.37
2005,1913,0.1,El Dorado,38.885,-120.35333333
2005,1920,0.1,El Dorado,38.94,-120.84333333
2005,1921,0.1,Mono,37.80138889,-118.935
2005,1923,0.1,El Dorado,38.94527778,-120.72333333
2005,1925,0.1,Mono,37.65194444,-119.05138889
2005,1926,0.3,El Dorado,38.91833333,-120.76166667
2005,1928,0.1,Mono,37.75083333,-118.76805556
2005,1929,0.1,El Dorado,38.89833333,-120.79944444
2005,1931,0.1,Mono,37.60166667,-118.88527778
2005,1932,0.1,El Dorado,38.77666667,-120.91194444
2005,1934,0.1,El Dorado,39.00833333,-120.18333333
2005,1936,0.1,Mono,37.60111111,-118.86888889
2005,1937,0.1,El Dorado,38.94333333,-120.07
2005,1938,0.1,El Dorado,38.94111111,-120.05166667
2005,1965,2.0,Tuolumne,38.11888889,-120.35111111
2005,1989,5.0,Tuolumne,38.15222222,-120.21888889
2005,1993,0.1,San Diego,33.34972222,-116.66638889
2005,1996,0.1,Mono,37.65166667,-118.81833333
2005,2003,0.1,Los Angeles,34.31861111,-117.92638889
2005,2005,0.1,Nevada,39.33527778,-120.60638889
2005,2006,0.1,Los Angeles,34.15944444,-117.92
2005,2019,0.1,Humboldt,40.96694444,-123.64444444
2005,2023,0.25,Del Norte,41.84777778,-123.95694444
2005,2024,0.1,San Diego,33.26611111,-116.77861111
2005,2025,0.1,San Bernardino,34.23555556,-117.65555556
2005,2029,0.1,Los Angeles,34.22972222,-117.77277778
2005,2031,3.0,Los Angeles,34.16555556,-117.90472222
2005,2089,2.0,San Diego,33.28138889,-116.85027778
2005,2090,1.0,San Diego,33.33277778,-116.96638889
2005,2104,0.1,Los Angeles,34.24861111,-117.86361111
2005,2106,0.1,Sierra,39.45055556,-120.0075
2005,2107,2.0,Los Angeles,34.24805556,-117.84083333
2005,2110,0.1,Los Angeles,34.16777778,-117.76861111
2005,2111,5.0,Los Angeles,34.26638889,-117.83583333
2005,2119,0.1,San Diego,33.37055556,-116.74972222
2005,2126,20.0,Los Angeles,34.21972222,-117.86916667
2005,2150,0.3,Fresno,37.06944444,-119.34944444
2005,2160,20.0,Mono,37.75138889,-119.01666667
2005,2166,0.1,Mono,37.68472222,-118.58444444
2005,2174,1.0,Santa Barbara,34.50611111,-119.75055556
2005,2175,0.1,Ventura,34.74583333,-119.06222222
2005,2183,0.1,Trinity,40.41388889,-123.51722222
2005,2205,0.1,Siskiyou,41.37666667,-123.44833333
2005,2217,0.1,Del Norte,41.80416667,-124.05861111
2005,2218,0.1,Del Norte,41.88277778,-123.84833333
2005,2223,0.1,Trinity,40.26944444,-123.32
2005,2290,0.1,Yuba,39.61861111,-121.03388889
2005,2310,0.1,Plumas,39.69444444,-121.06138889
2005,2311,0.1,Sierra,39.59194444,-120.925
2005,2313,0.2,Sierra,39.64972222,-120.90472222
2005,2314,0.1,Nevada,39.41861111,-120.08277778
2005,2315,0.25,Placer,39.31638889,-120.22583333
2005,2317,0.1,Plumas,39.74055556,-120.44972222
2005,2320,0.1,Plumas,39.73333333,-120.43361111
2005,2325,0.25,Nevada,39.40805556,-120.11166667
2005,2327,0.1,Sierra,39.62694444,-120.56888889
2005,2328,0.25,Mono,38.0625,-119.24083333
2005,2329,0.3,Nevada,39.43777778,-120.59388889
2005,2330,0.1,Sierra,39.61972222,-120.58611111
2005,2331,0.1,Placer,39.26388889,-120.64361111
2005,2332,0.1,Sierra,39.45555556,-120.0475
2005,2333,0.1,Placer,39.23305556,-120.24972222
2005,2334,0.1,Sierra,39.51277778,-120.20472222
2005,2335,0.1,Sierra,39.53305556,-120.35277778
2005,2336,0.1,Nevada,39.35388889,-120.47138889
2005,2441,0.25,Mendocino,39.57638889,-122.93361111
2005,2447,0.25,Tehama,40.18,-121.5375
2005,2451,0.25,Mendocino,39.60833333,-122.95833333
2005,2457,0.1,Mendocino,39.66388889,-123.04027778
2005,2460,0.1,Mendocino,39.66527778,-123.04027778
2005,2465,0.1,Amador,38.53833333,-120.25
2005,2472,0.1,Amador,38.53472222,-120.20138889
2005,2475,0.25,Amador,38.55805556,-120.25277778
2005,2478,3.5,Alpine,38.41694444,-119.91166667
2005,2479,0.1,Amador,38.53666667,-120.18805556
2005,2481,0.1,Shasta,40.885,-122.38361111
2005,2482,0.1,El Dorado,38.58527778,-120.29694444
2005,2483,0.1,El Dorado,38.635,-120.18166667
2005,2487,0.1,Trinity,40.40222222,-123.23333333
2005,2491,0.1,Riverside,33.46861111,-116.93305556
2005,2502,0.1,Plumas,39.67388889,-121.00972222
2005,2521,0.1,Placer,39.13305556,-120.24972222
2005,2523,0.1,Placer,39.12,-120.27027778
2005,2524,0.1,Nevada,39.33,-120.08972222
2005,2525,0.1,Sierra,39.60666667,-120.62472222
2005,2526,0.1,Sierra,39.49944444,-120.77888889
2005,2527,0.1,Plumas,39.73027778,-120.45666667
2005,2528,0.1,Sierra,39.51638889,-120.29972222
2005,2581,0.1,Trinity,40.27,-123.31833333
2005,2584,0.1,Del Norte,41.87666667,-123.84666667
2005,2585,0.1,San Diego,33.29972222,-116.91638889
2005,2588,0.1,Del Norte,41.68666667,-123.91305556
2005,2591,0.1,Del Norte,41.9075,-124.03305556
2005,2592,0.1,Del Norte,41.83277778,-124.03472222
2005,2593,0.1,Del Norte,41.86111111,-123.87083333
2005,2594,0.1,Humboldt,40.92388889,-123.6225
2005,2595,0.25,Trinity,40.31444444,-123.36083333
2005,2596,0.1,Trinity,40.28333333,-123.39222222
2005,2598,0.1,Los Angeles,34.20555556,-117.81361111
2005,2600,0.1,Los Angeles,34.15222222,-117.83361111
2005,2603,0.1,Los Angeles,34.1425,-117.89222222
2005,2604,1.15,Modoc,41.6325,-121.39166667
2005,2606,0.1,Fresno,36.76805556,-118.95583333
2005,2608,0.5,Modoc,41.55333333,-120.67444444
2005,2609,0.1,Fresno,36.71222222,-118.99861111
2005,2610,0.1,Modoc,41.66805556,-121.43444444
2005,2611,0.1,Fresno,36.76944444,-119.10361111
2005,2612,10.0,Modoc,41.63861111,-120.7075
2005,2613,0.1,Los Angeles,34.31916667,-117.88361111
2005,2614,0.1,Los Angeles,34.23,-117.78527778
2005,2615,0.1,Kern,35.4075,-118.33444444
2005,2631,0.25,Lake,39.12722222,-122.85111111
2005,2633,0.25,Butte,39.78472222,-121.37666667
2005,2643,0.25,Butte,39.58333333,-121.11888889
2005,2645,0.1,Alpine,38.66861111,-119.96305556
2005,2649,0.1,Tuolumne,37.98222222,-120.02
2005,2650,0.25,Butte,39.70861111,-121.2375
2005,2660,0.1,El Dorado,38.64305556,-120.30277778
2005,2662,0.1,El Dorado,38.585,-120.29805556
2005,2665,0.1,El Dorado,38.81138889,-120.17305556
2005,2666,0.1,El Dorado,38.80166667,-120.18027778
2005,2678,0.1,Butte,39.80638889,-121.35611111
2005,2680,0.1,Butte,39.79861111,-121.34111111
2005,2692,0.1,Butte,39.58222222,-121.14527778
2005,2704,0.1,Yuba,39.55555556,-121.05833333
2005,2709,5.0,Plumas,39.76361111,-121.15055556
2005,2724,0.1,Lake,39.25666667,-122.94638889
2005,2727,0.5,Mendocino,39.30333333,-123.09222222
2005,2729,0.1,Butte,39.55666667,-121.19083333
2005,2730,1.0,Mendocino,39.31055556,-123.07277778
2005,2733,0.5,Butte,39.78027778,-121.40916667
2005,2740,775.0,Lake,39.16972222,-122.88722222
2005,2743,0.4,Lake,39.34944444,-122.91611111
2005,2745,0.4,Lake,39.22888889,-122.96972222
2005,2747,0.1,Mendocino,39.54194444,-123.08472222
2005,2751,0.1,Lake,39.48527778,-122.98472222
2005,2755,0.2,Lake,39.48916667,-122.99611111
2005,2759,0.1,Lake,39.39444444,-122.9425
2005,2760,1.5,Kern,35.73111111,-118.655
2005,2763,191.0,Kern,35.39055556,-118.38555556
2005,2764,0.1,Kern,35.58805556,-118.51638889
2005,2766,0.1,Kern,35.71611111,-118.54583333
2005,2767,0.1,Kern,35.65833333,-118.64944444
2005,2768,0.1,Kern,35.52666667,-118.69583333
2005,2774,72.0,Kern,35.39111111,-118.81333333
2005,2775,0.1,Kern,35.45472222,-118.605
2005,2776,0.25,Kern,35.65194444,-118.57194444
2005,2777,0.5,Kern,35.57,-118.34388889
2005,2778,0.01,Tuolumne,37.815,-119.875
2005,2780,0.1,Tulare,36.20972222,-118.40333333
2005,2782,0.1,Tulare,36.3625,-118.565
2005,2783,0.6,Tuolumne,37.82638889,-119.8675
2005,2785,0.5,Lake,39.41333333,-123.03833333
2005,2787,0.5,Tulare,36.19833333,-118.72416667
2005,2789,0.25,Tulare,36.20583333,-118.65888889
2005,2790,0.01,Tuolumne,37.86027778,-119.87027778
2005,2792,0.5,Tuolumne,37.83611111,-119.99305556
2005,2794,0.25,Lake,39.53805556,-122.885
2005,2796,30.0,Tehama,40.33416667,-121.6175
2005,2800,104.0,Modoc,41.72277778,-120.68555556
2005,2816,0.1,Modoc,41.69694444,-120.73666667
2005,2819,0.1,Del Norte,41.90666667,-123.85527778
2005,2822,0.1,Del Norte,41.74305556,-123.8775
2005,2825,0.1,Del Norte,41.86222222,-123.87083333
2005,2827,0.1,Del Norte,41.74416667,-123.98
2005,2829,0.1,Del Norte,41.70055556,-123.93083333
2005,2831,0.2,Del Norte,41.70638889,-123.87527778
2005,2843,0.01,Glenn,39.64972222,-122.73305556
2005,2856,87.0,Mariposa,37.77888889,-120.15555556
2005,2874,0.2,Tuolumne,38.11722222,-120.15166667
2005,2883,0.2,Tuolumne,38.10194444,-120.16833333
2005,2907,0.1,Del Norte,41.86111111,-123.87083333
2005,2911,0.1,Del Norte,41.86194444,-123.87222222
2005,2913,0.1,Tuolumne,38.11722222,-120.18444444
2005,2919,0.1,Tuolumne,38.09861111,-120.29166667
2005,2975,0.1,Glenn,39.61972222,-122.70138889
2005,2981,0.1,Glenn,39.72583333,-122.86638889
2005,2983,0.1,Del Norte,41.80416667,-124.05972222
2005,2991,0.1,Del Norte,41.71305556,-123.90027778
2005,2995,0.1,Alpine,38.70027778,-120.06805556
2005,2997,0.1,El Dorado,38.7625,-120.49138889
2005,2998,0.1,El Dorado,38.765,-120.52694444
2005,3001,0.25,El Dorado,38.56,-120.52
2005,3009,0.1,Siskiyou,41.30722222,-123.37444444
2005,3011,0.1,Del Norte,41.70111111,-123.89583333
2005,3013,0.75,Humboldt,40.95388889,-123.65944444
2005,3037,0.1,Trinity,40.8775,-123.52416667
2005,3049,0.5,Trinity,40.31611111,-123.38527778
2005,3050,0.1,Lake,39.38472222,-122.98388889
2005,3053,0.1,Del Norte,41.88444444,-123.85361111
2005,3055,0.1,Lake,39.38583333,-122.98333333
2005,3061,0.5,Lake,39.34666667,-122.97166667
2005,3080,0.1,Del Norte,41.80416667,-124.05861111
2005,3081,0.1,Humboldt,41.37694444,-123.48777778
2005,3082,0.1,Humboldt,40.4825,-123.57916667
2005,3086,0.1,Lake,39.39555556,-123.01138889
2005,3095,0.1,Lake,39.4875,-122.92888889
2005,3097,0.25,Lake,39.415,-122.97138889
2005,3107,0.1,Humboldt,41.33527778,-123.55472222
2005,3108,0.1,Trinity,40.87888889,-123.53722222
2005,3110,0.2,Trinity,40.85416667,-123.48638889
2005,3111,0.3,Mendocino,39.65777778,-123.01694444
2005,3112,4.0,Trinity,39.98083333,-123.10416667
2005,3116,0.1,Los Angeles,34.16611111,-117.76833333
2005,3154,0.1,Plumas,40.04194444,-120.2275
2005,3158,0.1,Trinity,40.25305556,-123.48472222
2005,3177,0.1,Santa Barbara,34.54472222,-119.81444444
2005,3179,0.1,Sierra,39.70472222,-120.45722222
2005,3181,0.1,Santa Barbara,34.48472222,-119.67944444
2005,3183,0.1,Ventura,34.78416667,-119.12333333
2005,3291,0.1,El Dorado,38.935,-120.21111111
2005,3294,0.1,El Dorado,38.85166667,-120.11972222
2005,3300,0.25,El Dorado,38.85361111,-120.11166667
2005,3369,0.1,Alpine,38.69472222,-119.79333333
2005,3394,0.1,Mono,37.79222222,-118.97777778
2005,3451,0.1,Siskiyou,41.83,-123.385
2005,3516,0.1,Siskiyou,41.67916667,-122.075
2005,3518,0.01,Siskiyou,41.78722222,-123.04666667
2005,3519,0.2,Siskiyou,41.7025,-121.98944444
2005,3521,0.1,Siskiyou,41.82333333,-122.97722222
2005,3525,0.1,Siskiyou,41.88305556,-122.90305556
2005,3526,0.1,Siskiyou,41.90416667,-122.89055556
2005,3527,0.5,Siskiyou,41.24194444,-122.18333333
2005,3528,0.3,Siskiyou,41.8,-122.26777778
2005,3529,0.4,Siskiyou,41.39444444,-123.48972222
2005,3530,0.1,Siskiyou,41.37444444,-123.45472222
2005,3547,0.1,Del Norte,41.6825,-123.9
2005,3548,0.2,Los Angeles,34.34611111,-117.89805556
2005,3565,0.1,Tuolumne,37.98472222,-120.18444444
2005,3576,0.1,Tuolumne,38.11444444,-120.15833333
2005,3581,0.01,Tuolumne,38.09861111,-120.02277778
2005,3589,0.01,Tuolumne,38.06111111,-120.17361111
2005,3598,32.0,Inyo,37.37861111,-118.60444444
2005,3603,0.1,Tuolumne,38.05694444,-120.24444444
2005,3606,0.01,Tuolumne,38.05444444,-120.2425
2005,3619,0.25,Lassen,41.04,-120.78277778
2005,3621,0.1,Tuolumne,38.15944444,-120.20694444
2005,3622,0.25,Modoc,41.9225,-120.31777778
2005,3627,0.1,Modoc,41.62333333,-121.22444444
2005,3638,0.2,Modoc,41.46694444,-121.40083333
2005,3645,45.0,San Diego,33.39972222,-117.03638889
2005,3649,0.1,San Diego,33.29972222,-116.89694444
2005,3659,0.1,Modoc,41.62111111,-121.21611111
2005,3665,0.1,Modoc,41.18611111,-120.28777778
2005,3670,0.1,Siskiyou,41.62888889,-121.51527778
2005,3682,0.1,Tuolumne,38.19194444,-120.22833333
2005,3687,0.1,Los Angeles,34.52638889,-118.38666667
2005,3692,0.1,Calaveras,38.18972222,-120.34916667
2005,3699,0.1,Los Angeles,34.56027778,-118.405
2005,3701,0.1,Lassen,40.985,-120.76805556
2005,3704,0.1,Los Angeles,34.56027778,-118.405
2005,3707,1.0,Los Angeles,34.25805556,-118.10555556
2005,3711,0.1,Los Angeles,34.46916667,-118.4325
2005,3715,0.1,Los Angeles,34.50527778,-118.03083333
2005,3722,3.0,Lassen,41.02888889,-120.75083333
2005,3726,0.1,Los Angeles,34.59472222,-118.7125
2005,3727,0.1,Tuolumne,38.36777778,-120.00583333
2005,3729,0.1,Los Angeles,34.5,-118.25833333
2005,3732,1.0,Los Angeles,34.50194444,-118.25444444
2005,3737,0.1,Los Angeles,34.475,-118.30416667
2005,3741,0.5,San Bernardino,34.38666667,-117.5725
2005,3745,0.1,Tuolumne,38.38361111,-120.02277778
2005,3748,2.0,Los Angeles,34.49138889,-118.28333333
2005,3749,0.1,Lassen,41.01444444,-120.82333333
2005,3750,4.0,Los Angeles,34.39166667,-118.47777778
2005,3752,3.0,Los Angeles,34.46388889,-118.34027778
2005,3753,0.1,Los Angeles,34.43388889,-118.42027778
2005,3754,0.1,Los Angeles,34.35833333,-118.50527778
2005,3755,1.0,Los Angeles,34.47416667,-118.63388889
2005,3756,0.1,Modoc,41.83444444,-121.30777778
2005,3757,0.2,Los Angeles,34.48583333,-118.12083333
2005,3758,0.1,Los Angeles,34.60555556,-118.7125
2005,3759,1.5,Los Angeles,34.48055556,-118.53333333
2005,3760,1.0,Los Angeles,34.48611111,-118.15694444
2005,3762,0.1,Monterey,36.06527778,-121.48555556
2005,3763,0.5,Los Angeles,34.45416667,-118.41666667
2005,3764,0.2,Los Angeles,34.46527778,-118.40833333
2005,3765,1.0,Los Angeles,34.44805556,-118.2
2005,3766,0.1,San Bernardino,34.38472222,-117.60944444
2005,3776,0.1,Los Angeles,34.50444444,-118.31666667
2005,3777,0.1,Los Angeles,34.49222222,-118.19194444
2005,3779,2.0,Los Angeles,34.54194444,-118.65944444
2005,3780,0.1,Los Angeles,34.46388889,-118.33055556
2005,3783,0.1,Los Angeles,34.50805556,-118.62888889
2005,3785,125.0,Los Angeles,34.47472222,-118.70944444
2005,3788,800.0,Los Angeles,34.68305556,-118.38888889
2005,3789,0.1,Los Angeles,34.48611111,-118.21388889
2005,3792,0.1,Los Angeles,34.4925,-118.21638889
2005,3798,0.1,Los Angeles,34.49694444,-118.35416667
2005,3800,0.1,Los Angeles,34.40555556,-118.45972222
2005,3801,0.1,Los Angeles,34.51166667,-118.34277778
2005,3802,0.25,Los Angeles,34.70444444,-118.79416667
2005,3803,0.1,Los Angeles,34.61388889,-118.23472222
2005,3804,0.1,Los Angeles,34.47861111,-118.51944444
2005,3805,0.1,Los Angeles,34.44638889,-118.2
2005,3806,0.7,Los Angeles,34.62972222,-118.72527778
2005,3807,5.0,Los Angeles,34.67777778,-118.77777778
2005,3808,0.1,Los Angeles,34.46861111,-118.13694444
2005,3810,0.1,Siskiyou,41.97638889,-122.85305556
2005,3811,0.1,Siskiyou,41.96194444,-122.80527778
2005,3812,0.1,Siskiyou,41.82888889,-122.72694444
2005,3813,2.5,Siskiyou,41.64361111,-121.88
2005,3814,0.25,Siskiyou,41.70972222,-123.21888889
2005,3815,1.0,Siskiyou,41.81416667,-123.35833333
2005,3816,0.5,Trinity,40.26944444,-123.31805556
2005,3818,0.75,Trinity,40.26972222,-123.31833333
2005,3819,0.1,Siskiyou,41.83527778,-123.18611111
2005,3820,0.1,Trinity,40.27055556,-123.5175
2005,3821,1.5,Siskiyou,41.74416667,-123.02361111
2005,3822,5.0,Los Angeles,34.61305556,-118.23527778
2005,3823,0.1,Siskiyou,41.62527778,-121.99444444
2005,3824,2.0,Los Angeles,34.55638889,-118.67277778
2005,3825,4.0,Los Angeles,34.78333333,-118.62527778
2005,3826,0.25,Los Angeles,34.58083333,-118.70444444
2005,3827,0.2,Los Angeles,34.59055556,-118.71083333
2005,3828,0.1,Los Angeles,34.52083333,-118.25305556
2005,3833,5.0,Los Angeles,34.66138889,-118.75694444
